Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	net_diversification[1]	net_diversification[2]	net_diversification[3]	net_diversification[4]	q[1][2]	q[1][3]	q[2][1]	q[2][4]	q[3][1]	q[3][4]	q[4][2]	q[4][3]	q_0A0B	q_0A1A	q_0B0A	q_0B1B	q_1A0A	q_1A1B	q_1B0B	q_1B1A	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]
520	-892.1878	-917.294	25.10617	0.05741043	0.06751354	0.1209747	0.1422638	-2.857529	-2.695427	0.745355	0.182752	0.21292	0.397839	0.463547	0.02359796	0.001736615	0.009362073	0.001465528	0.004405409	0.01750803	0.00766535	4.204108e-05	0.001736615	0.02359796	0.004405409	0.01750803	0.009362073	0.001465528	4.204108e-05	0.00766535	0.427809	0.114757	0.380588	0.0768458	0.240162	0.2804333	0.5188139	0.6058106	-1.426442	-1.271419	0.7702315
530	-888.6851	-912.9533	24.26818	0.06771082	0.07728906	0.1782242	0.2034355	-2.692509	-2.560203	0.9677967	0.183003	0.148913	0.549343	0.452998	0.03001857	0.007966728	0.0007501573	0.02080093	0.0009661515	0.007554333	0.001056806	0.0009106807	0.007966728	0.03001857	0.0009661515	0.007554333	0.0007501573	0.02080093	0.0009106807	0.001056806	0.309267	0.0829588	0.275131	0.332644	0.2507141	0.2262019	0.7275672	0.6564333	-1.383442	-1.486327	1.065393
540	-892.045	-916.6576	24.61259	0.08442727	0.02922789	0.1874973	0.06490973	-2.471865	-3.532632	0.7978742	0.214374	0.126889	1.2316	0.676534	0.02715685	0.002323976	0.003333169	0.00875398	0.002337826	0.006519502	0.0005379265	0.001552601	0.002323976	0.02715685	0.002337826	0.006519502	0.003333169	0.00875398	0.001552601	0.0005379265	0.309267	0.275131	0.0829588	0.332644	0.2988014	0.1561169	1.419093	0.7414433	-1.207976	-1.85715	1.557994
550	-887.5962	-912.3468	24.7506	0.05105807	0.1815857	0.1964906	0.69881	-2.974792	-1.706027	1.347651	0.206661	0.1169	0.661531	0.294938	0.03490868	0.0007996404	0.006481635	0.01488114	0.0004388931	0.006514745	0.003201266	6.854692e-05	0.0007996404	0.03490868	0.0004388931	0.006514745	0.006481635	0.01488114	6.854692e-05	0.003201266	0.309267	0.275131	0.0829588	0.332644	0.2577187	0.298486	0.8580218	0.9937479	-1.355886	-1.209032	1.202761
560	-881.2521	-912.0158	30.76371	0.1104588	0.088617	0.3978296	0.319164	-2.203113	-2.423432	1.281381	0.145215	0.181933	0.613992	0.751529	0.02680314	0.0001694385	0.0003320397	0.01408339	7.171276e-06	0.0003784105	0.001629647	0.005094736	0.0001694385	0.02680314	7.171276e-06	0.0003784105	0.0003320397	0.01408339	0.005094736	0.001629647	0.275131	0.309267	0.0829588	0.332644	0.2556741	0.27055	1.011822	1.070693	-1.363852	-1.307298	1.375605
570	-888.3374	-912.3192	23.98181	0.05486639	0.0517014	0.02300713	0.02167996	-2.902854	-2.96227	-0.8690967	0.169012	0.188598	0.535183	0.577452	0.0212395	0.001374458	0.0001460496	0.03283555	0.00113342	0.01221315	0.005439309	0.001501729	0.001374458	0.0212395	0.00113342	0.01221315	0.0001460496	0.03283555	0.001501729	0.005439309	0.275131	0.309267	0.0829588	0.332644	0.2238786	0.2402993	0.5581904	0.5991318	-1.496651	-1.42587	0.9135962
580	-874.8702	-914.0619	39.19175	0.03514194	0.1972642	0.02070461	0.1162223	-3.34836	-1.623211	-0.529039	0.187404	0.171304	0.330734	0.465811	0.02390458	5.497775e-06	1.287983e-07	0.01838761	2.736414e-05	7.119828e-06	0.0036502	0.0004070188	5.497775e-06	0.02390458	2.736414e-05	7.119828e-06	1.287983e-07	0.01838761	0.0004070188	0.0036502	0.309267	0.332644	0.0829588	0.275131	0.222546	0.3685686	0.3514387	0.5820336	-1.502621	-0.9981284	0.4569014
590	-885.9103	-913.8501	27.93984	0.02206044	0.04119808	0.01946986	0.03636016	-3.813969	-3.189364	-0.124918	0.181315	0.149536	0.736205	0.672344	0.01539222	0.0002347571	0.01529219	0.01534427	0.009799158	0.004455113	6.400977e-07	0.0003493117	0.0002347571	0.01539222	0.009799158	0.004455113	0.01529219	0.01534427	0.0003493117	6.400977e-07	0.275131	0.332644	0.0829588	0.309267	0.2033753	0.1907338	0.7556753	0.7087038	-1.592702	-1.656877	1.312559
600	-890.805	-919.7942	28.98917	0.07316135	0.1158609	0.05697686	0.09023057	-2.615088	-2.155365	-0.2500221	0.185598	0.0691936	0.76256	0.495871	0.01704171	0.002494634	2.169491e-05	0.01264584	1.652504e-05	0.0009536455	0.01852906	0.008701793	0.002494634	0.01704171	1.652504e-05	0.0009536455	2.169491e-05	0.01264584	0.008701793	0.01852906	0.275131	0.332644	0.0829588	0.309267	0.2587592	0.1850545	0.8195371	0.5861011	-1.351858	-1.687105	1.152842
610	-889.416	-912.4877	23.07168	0.04857886	0.09858019	0.02756199	0.05593104	-3.024567	-2.316885	-0.5667509	0.183032	0.112701	0.629107	0.543099	0.03632873	0.001056115	0.000233748	0.01765575	0.007299404	0.02083389	0.0009054106	0.001640756	0.001056115	0.03632873	0.007299404	0.02083389	0.000233748	0.01765575	0.001640756	0.0009054106	0.275131	0.309267	0.0829588	0.332644	0.2316113	0.2112817	0.6566689	0.59903	-1.462695	-1.554563	1.04212
620	-886.332	-913.1848	26.85276	0.03267304	0.0623895	0.01642067	0.03135544	-3.421205	-2.774358	-0.6880093	0.167973	0.21901	0.484642	0.671369	0.02301166	0.0002694148	0.007850059	0.006830075	0.001700383	0.009921214	0.0003312649	0.0009862265	0.0002694148	0.02301166	0.001700383	0.009921214	0.007850059	0.006830075	0.0009862265	0.0003312649	0.275131	0.309267	0.0829588	0.332644	0.2006456	0.2813993	0.5010626	0.7027249	-1.606215	-1.267981	0.9151907
630	-895.3288	-913.0605	17.73162	0.0657843	0.03284893	0.287251	0.1434368	-2.721374	-3.415836	1.473975	0.181333	0.163441	0.661419	0.610109	0.02623863	0.0003116863	0.007699702	0.007478642	0.01775948	0.005660694	0.02804382	0.004526582	0.0003116863	0.02623863	0.01775948	0.005660694	0.007699702	0.007478642	0.004526582	0.02804382	0.275131	0.309267	0.0829588	0.332644	0.2471177	0.1962899	0.9486705	0.7535455	-1.397891	-1.628163	1.345197
640	-894.5218	-917.2678	22.746	0.1925225	0.1158443	0.245756	0.1478759	-1.647542	-2.155508	0.2441265	0.118565	0.203618	0.441435	0.557815	0.02158224	0.0014717	0.0001482467	0.001309236	0.01492588	0.02510211	0.01081215	0.005234258	0.0014717	0.02158224	0.01492588	0.02510211	0.0001482467	0.001309236	0.005234258	0.01081215	0.275131	0.309267	0.332644	0.0829588	0.3110873	0.3194619	0.6871915	0.705691	-1.167682	-1.141117	0.7925394
650	-890.2559	-912.1033	21.84743	0.006945632	0.07340013	0.0005961941	0.006300467	-4.969642	-2.61183	-2.455302	0.192562	0.142324	0.659135	0.707058	0.02389374	0.003368017	0.0009500418	0.01271264	1.025522e-06	0.005041906	0.0111311	0.001716339	0.003368017	0.02389374	1.025522e-06	0.005041906	0.0009500418	0.01271264	0.001716339	0.0111311	0.275131	0.309267	0.332644	0.0829588	0.1995073	0.2157246	0.6597309	0.7133582	-1.611905	-1.533753	1.195981
660	-880.7211	-911.5584	30.83733	0.0347133	0.0727727	0.01912167	0.04008653	-3.360632	-2.620414	-0.5963005	0.18241	0.215985	0.494165	0.642548	0.02175326	0.0009884968	3.592977e-05	0.01392266	0.001198314	0.003693129	0.001476016	4.664288e-05	0.0009884968	0.02175326	0.001198314	0.003693129	3.592977e-05	0.01392266	4.664288e-05	0.001476016	0.275131	0.309267	0.0829588	0.332644	0.217123	0.2887581	0.513287	0.682635	-1.527291	-1.242166	0.8603711
670	-889.4829	-922.3311	32.84812	0.06784724	0.1309062	0.145822	0.2813528	-2.690497	-2.033274	0.7651281	0.180583	0.259495	-0.0498588	-0.130549	0.01183388	0.0008627221	5.254803e-05	0.005411511	0.003701254	0.003145079	0.000996824	2.707781e-05	0.0008627221	0.01183388	0.003701254	0.003145079	5.254803e-05	0.005411511	2.707781e-05	0.000996824	0.275131	0.309267	0.0829588	0.332644	0.2484304	0.390401	0.0959632	0.1508033	-1.392593	-0.940581	-0.951198
680	-892.9132	-916.0047	23.09157	0.05308447	0.1814218	0.06092647	0.2082227	-2.935871	-1.70693	0.1377832	0.403082	0.455191	0.138458	0.0700321	0.002008357	0.003902179	0.0003900878	0.001077866	0.00449264	0.02724986	0.03164056	0.000787948	0.003902179	0.002008357	0.00449264	0.02724986	0.0003900878	0.001077866	0.000787948	0.03164056	0.275131	0.309267	0.332644	0.0829588	0.4561661	0.6366124	0.1993841	0.2782547	-0.7848983	-0.4515942	-0.8276241
690	-894.2077	-912.4775	18.26986	0.04234153	0.05105554	0.05155732	0.06216797	-3.161987	-2.974841	0.1969258	0.559568	0.596383	0.19511	0.203158	0.0003263981	0.04228951	0.0008789468	0.005311252	0.002039394	0.03252423	0.0335775	9.822499e-05	0.04228951	0.0003263981	0.002039394	0.03252423	0.0008789468	0.005311252	9.822499e-05	0.0335775	0.275131	0.309267	0.332644	0.0829588	0.6019098	0.647439	0.2466674	0.2653256	-0.5076477	-0.4347307	-0.8920668
700	-892.8725	-914.7708	21.89822	0.04479204	0.06583225	0.02533261	0.03723212	-3.105725	-2.720645	-0.5699381	0.615817	0.510219	0.167538	0.130951	7.911994e-06	0.002608233	0.0001563668	0.0007689008	0.00778228	0.04079682	0.03118549	0.01090131	0.002608233	7.911994e-06	0.00778228	0.04079682	0.0001563668	0.0007689008	0.01090131	0.03118549	0.275131	0.309267	0.332644	0.0829588	0.660609	0.5760512	0.1928704	0.1681831	-0.4145932	-0.5515586	-1.231144
710	-887.9928	-914.2757	26.28292	0.04239403	0.09870237	0.02000415	0.04657394	-3.160748	-2.315646	-0.7510678	0.380642	0.522182	0.169362	0.231355	0.004685903	0.001653183	0.007802351	0.001246264	3.125895e-05	0.01866143	0.01100604	0.001620265	0.001653183	0.004685903	3.125895e-05	0.01866143	0.007802351	0.001246264	0.001620265	0.01100604	0.275131	0.309267	0.332644	0.0829588	0.4230363	0.6208844	0.1893657	0.2779293	-0.8602972	-0.4766104	-0.8037782
720	-899.8054	-917.5629	17.75749	0.02818899	0.08759525	0.01509329	0.04690131	-3.568824	-2.435028	-0.6246812	0.497607	0.674661	0.202876	0.269092	0.02546848	0.001714027	0.007509123	0.000557447	0.009750823	0.01547242	0.02122432	0.004574425	0.001714027	0.02546848	0.009750823	0.01547242	0.007509123	0.000557447	0.004574425	0.02122432	0.0829588	0.309267	0.332644	0.275131	0.5257964	0.7622564	0.2179689	0.3159934	-0.6428413	-0.2714723	-0.8805616
730	-890.021	-914.781	24.76005	0.03350935	0.1133674	0.01536846	0.05199393	-3.395931	-2.177121	-0.779507	0.312809	0.440133	0.168344	0.241623	0.0008457309	0.01858361	0.0007661092	0.0004302655	0.0007767489	0.03161714	0.01083922	0.001056226	0.01858361	0.0008457309	0.0007767489	0.03161714	0.0007661092	0.0004302655	0.001056226	0.01083922	0.0582013	0.216972	0.233372	0.491455	0.3463184	0.5535001	0.1837127	0.293617	-1.060397	-0.5914934	-0.6339856
740	-889.3164	-914.4152	25.09879	0.06649326	0.06604137	0.03485526	0.03461838	-2.710655	-2.717474	-0.6458965	0.513919	0.765803	0.193059	0.292028	0.006636553	0.0003785648	0.0008341137	0.001657727	0.001657249	0.02944569	0.009571723	0.0004639102	0.0003785648	0.006636553	0.001657249	0.02944569	0.0008341137	0.001657727	0.0004639102	0.009571723	0.0582013	0.233372	0.216972	0.491455	0.5804123	0.8318449	0.2279147	0.3266465	-0.5440165	-0.1841093	-0.9347674
750	-893.0648	-912.631	19.56621	0.223704	0.1553748	0.06605615	0.04587963	-1.497431	-1.861915	-1.219819	0.41081	0.562534	0.162151	0.212321	0.00369119	0.004249214	0.0003269437	0.01364334	0.01012427	0.02243458	0.03278132	6.365641e-05	0.004249214	0.00369119	0.01012427	0.02243458	0.0003269437	0.01364334	6.365641e-05	0.03278132	0.0582013	0.233372	0.216972	0.491455	0.6345139	0.7179086	0.2282076	0.2582011	-0.454896	-0.3314131	-1.022604
760	-889.6786	-911.5219	21.84329	0.009299066	0.03061407	0.0009813358	0.003230721	-4.677841	-3.486296	-2.248755	0.558791	0.573151	0.194429	0.204451	0.01569515	0.003025952	0.001515366	6.043781e-05	0.0001745188	0.02011972	0.01126782	5.194102e-05	0.003025952	0.01569515	0.0001745188	0.02011972	0.001515366	6.043781e-05	5.194102e-05	0.01126782	0.216972	0.233372	0.491455	0.0582013	0.5680904	0.6037652	0.1954105	0.2076818	-0.5654747	-0.50457	-1.067178
770	-894.6268	-913.8395	19.2127	0.1249738	0.02265179	0.01215237	0.002202644	-2.079651	-3.787517	-2.330581	0.385732	0.704187	0.179922	0.271158	0.001923626	0.002834261	0.006931087	0.0001487372	0.008279069	0.01568068	0.02116119	0.002942317	0.002834261	0.001923626	0.008279069	0.01568068	0.006931087	0.0001487372	0.002942317	0.02116119	0.233372	0.216972	0.491455	0.0582013	0.5107063	0.7268388	0.1920745	0.273361	-0.6719606	-0.3190506	-0.9779114
780	-895.0745	-915.6505	20.57596	0.06075037	0.0345023	0.01132517	0.006431965	-2.800982	-3.366729	-1.679746	0.549216	0.883213	0.174464	0.273094	0.020071	0.005466588	0.006741865	6.755368e-06	0.003600861	0.02462038	0.002054528	0.004345764	0.005466588	0.020071	0.003600861	0.02462038	0.006741865	6.755368e-06	0.004345764	0.002054528	0.491455	0.216972	0.233372	0.0582013	0.6099668	0.9177149	0.1857894	0.2795262	-0.4943507	-0.08586854	-1.188791
790	-890.2635	-912.4768	22.21331	0.202201	0.1256483	0.05226135	0.03247536	-1.598493	-2.074269	-1.353005	0.393814	0.486822	0.163378	0.189118	0.006170697	0.003535748	0.0003720445	0.005708415	0.005155851	0.02354082	0.01199956	0.0007564563	0.003535748	0.006170697	0.005155851	0.02354082	0.0003720445	0.005708415	0.0007564563	0.01199956	0.515385	0.178843	0.244736	0.0610353	0.5960154	0.6124705	0.2156396	0.2215931	-0.5174888	-0.4902545	-1.016658
800	-888.1498	-913.4756	25.32586	0.1114549	0.1378693	0.06598192	0.08161942	-2.194135	-1.981449	-0.5242391	0.59408	0.720777	0.135489	0.163573	0.00462874	7.318502e-05	0.0003394318	0.02739372	7.511243e-05	0.01996078	0.00913938	0.0006085603	7.318502e-05	0.00462874	7.511243e-05	0.01996078	0.0003394318	0.02739372	0.0006085603	0.00913938	0.515385	0.178843	0.244736	0.0610353	0.7055346	0.858646	0.2014705	0.2451926	-0.3487995	-0.1523985	-1.253313
810	-892.1479	-913.9145	21.76656	0.03977122	0.05601988	0.0266516	0.0375402	-3.224612	-2.882049	-0.4002943	0.58837	0.579725	0.209449	0.201418	8.004255e-06	0.0008682593	7.863761e-06	0.03761772	0.002252615	0.04460433	0.02419514	0.003513394	0.0008682593	8.004255e-06	0.002252615	0.04460433	7.863761e-06	0.03761772	0.003513394	0.02419514	0.515385	0.244736	0.178843	0.0610353	0.6281414	0.6357445	0.2361002	0.2389579	-0.4649899	-0.4529585	-0.9785092
820	-894.895	-916.6584	21.76336	0.03462085	0.3013424	0.03770397	0.3281781	-3.363299	-1.199508	0.08530914	0.324097	0.553046	0.152099	0.123892	0.01747722	0.0001527533	0.01018217	0.00686618	0.0009913666	0.03400512	0.002640811	0.001071652	0.0001527533	0.01747722	0.0009913666	0.03400512	0.01018217	0.00686618	0.001071652	0.002640811	0.515385	0.0610353	0.178843	0.244736	0.3587174	0.8543885	0.1898028	0.4520699	-1.02522	-0.1573692	-0.6365492
830	-888.6428	-912.8253	24.18258	0.09649876	0.08590717	0.05587123	0.04973886	-2.338225	-2.454488	-0.5464807	0.370657	0.588139	0.153362	0.252159	0.008702962	0.001362106	0.006710224	2.049203e-05	0.006614235	0.03040275	0.01743244	0.0002434944	0.001362106	0.008702962	0.006614235	0.03040275	0.006710224	2.049203e-05	0.0002434944	0.01743244	0.0610353	0.178843	0.515385	0.244736	0.4671557	0.6740461	0.2092337	0.3018975	-0.7610927	-0.3944568	-0.803211
840	-889.0969	-914.3701	25.27312	0.04618714	0.06050569	0.0564974	0.07401225	-3.075054	-2.805018	0.2014932	0.626404	0.731434	0.198726	0.2265	0.01297111	0.00278757	0.000130948	0.01812855	8.36777e-07	0.01494724	0.006723108	0.006244397	0.00278757	0.01297111	8.36777e-07	0.01494724	0.000130948	0.01812855	0.006244397	0.006723108	0.0610353	0.178843	0.515385	0.244736	0.6725908	0.7919399	0.2552232	0.3005118	-0.3966182	-0.2332698	-0.9689986
850	-891.8971	-914.4183	22.52119	0.1445899	0.02868946	0.1472139	0.02921011	-1.933854	-3.551225	0.01798497	0.770136	0.565696	0.172172	0.178326	0.006257251	0.0001263963	0.004266671	0.005271685	0.004499152	0.01895183	0.0199552	0.0001870079	0.0001263963	0.006257251	0.004499152	0.01895183	0.004266671	0.005271685	0.0001870079	0.0199552	0.0610353	0.178843	0.515385	0.244736	0.9147259	0.5943852	0.3193863	0.2075359	-0.08913078	-0.5202276	-1.052223
860	-889.374	-912.6546	23.28068	0.04253662	0.0735012	0.02141396	0.03700227	-3.15739	-2.610454	-0.6863224	0.811653	0.787257	0.17449	0.160408	1.689419e-05	0.00611686	0.0004296464	0.01003617	0.00568786	0.0221162	0.02132321	5.918806e-05	0.00611686	1.689419e-05	0.00568786	0.0221162	0.0004296464	0.01003617	5.918806e-05	0.02132321	0.178843	0.0610353	0.515385	0.244736	0.8541892	0.8607584	0.1959035	0.1974101	-0.1576026	-0.1499414	-1.472531
870	-892.5228	-914.5224	21.99954	0.1985081	0.128161	0.03764546	0.0243047	-1.616925	-2.054468	-1.662618	0.585342	0.550744	0.191597	0.174246	0.0005517936	0.00059758	0.0004285334	0.005655872	0.0129695	0.01701569	0.01275679	0.003835391	0.00059758	0.0005517936	0.0129695	0.01701569	0.0004285334	0.005655872	0.003835391	0.01275679	0.178843	0.0610353	0.515385	0.244736	0.7838497	0.6789049	0.2292424	0.1985505	-0.243538	-0.3872742	-1.229437
880	-890.6045	-914.015	23.41051	0.05743495	0.07550828	0.03900939	0.05128465	-2.857102	-2.583513	-0.3868508	0.568886	0.561048	0.150911	0.141739	0.001978949	0.01183916	4.778347e-05	0.003275663	0.001375015	0.03222966	0.006558733	0.004742801	0.01183916	0.001978949	0.001375015	0.03222966	4.778347e-05	0.003275663	0.004742801	0.006558733	0.125435	0.0428083	0.361476	0.47028	0.6263214	0.636556	0.1899206	0.1930241	-0.4678917	-0.4516828	-1.193257
890	-888.9046	-914.2448	25.3402	0.04184456	0.04871573	0.0328306	0.03822162	-3.173794	-3.021753	-0.2426007	0.581857	0.475548	0.200621	0.158011	0.007384631	0.008204548	1.383899e-05	2.954572e-05	0.0011266	0.01655995	0.04269074	0.0005919565	0.008204548	0.007384631	0.0011266	0.01655995	1.383899e-05	2.954572e-05	0.0005919565	0.04269074	0.125435	0.0428083	0.361476	0.47028	0.6237012	0.5242639	0.2334518	0.1962323	-0.4720839	-0.6457601	-0.9826959
900	-885.3388	-914.1364	28.7976	0.1869069	0.004127815	0.08490576	0.001875133	-1.677144	-5.490007	-0.7890689	0.460111	0.602887	0.173033	0.240116	0.00729944	0.0007699606	0.0005659368	9.613169e-05	0.001063796	0.01230658	0.008338628	2.145641e-08	0.0007699606	0.00729944	0.001063796	0.01230658	0.0005659368	9.613169e-05	2.145641e-08	0.008338628	0.1191	0.0431184	0.364095	0.473687	0.6470183	0.6070149	0.2579387	0.2419911	-0.4353807	-0.4992019	-0.9196526
910	-897.7318	-914.8592	17.12743	0.1069654	0.02716372	0.04095408	0.01040023	-2.235249	-3.605873	-0.9600544	0.551053	0.507386	0.167075	0.158595	0.03768855	0.001424248	0.003142403	0.0001321832	0.00468573	0.0193538	0.01575211	0.01730218	0.001424248	0.03768855	0.00468573	0.0193538	0.003142403	0.0001321832	0.01730218	0.01575211	0.1191	0.0431184	0.473687	0.364095	0.6580185	0.5345501	0.2080291	0.1689953	-0.4185222	-0.6263297	-1.151555
920	-890.3137	-914.39	24.07628	0.1924129	0.08492797	0.2421278	0.1068713	-1.648112	-2.465952	0.2298222	0.952536	0.636267	0.146493	0.137918	0.0006090264	0.008708485	8.068822e-05	0.01090474	0.00011005	0.02091374	0.006777473	0.005921841	0.008708485	0.0006090264	0.00011005	0.02091374	8.068822e-05	0.01090474	0.005921841	0.006777473	0.364095	0.0431184	0.473687	0.1191	1.144949	0.7211946	0.3886205	0.2447892	0.1353597	-0.3268463	-1.080512
930	-892.9467	-911.4669	18.52029	0.06280402	0.4115766	0.005657794	0.03707749	-2.767736	-0.8877602	-2.406985	0.669315	0.465356	0.227222	0.241865	0.009769269	0.0126911	6.389714e-05	0.0010245	9.332633e-05	0.02391603	0.03242692	0.0008871032	0.0126911	0.009769269	9.332633e-05	0.02391603	6.389714e-05	0.0010245	0.0008871032	0.03242692	0.0431184	0.364095	0.473687	0.1191	0.7321192	0.8769327	0.2328793	0.278943	-0.311812	-0.131325	-1.145423
940	-893.9454	-913.1799	19.23442	0.07410174	0.02315504	0.01331895	0.004161854	-2.602316	-3.765543	-1.716252	0.366774	0.629822	0.133622	0.213471	0.002111464	0.0003965512	0.002327154	0.01014655	0.009034656	0.02661992	0.01449439	0.003182656	0.0003965512	0.002111464	0.009034656	0.02661992	0.002327154	0.01014655	0.003182656	0.01449439	0.0431184	0.364095	0.473687	0.1191	0.4408756	0.6529774	0.1469408	0.2176328	-0.8189925	-0.4262128	-1.098733
950	-893.555	-913.4351	19.88009	0.008424333	0.06384637	0.01250254	0.09475427	-4.776631	-2.751276	0.3948072	0.522577	0.67301	0.219823	0.227637	0.007050395	0.008888501	0.0008680928	0.002097705	0.0004127303	0.02147049	0.01903784	0.001431209	0.008888501	0.007050395	0.0004127303	0.02147049	0.0008680928	0.002097705	0.001431209	0.01903784	0.1191	0.364095	0.473687	0.0431184	0.5310018	0.7368565	0.2323256	0.3223918	-0.6329899	-0.3053621	-0.8266257
960	-892.5136	-912.4294	19.91575	0.04710351	0.08147881	0.01274981	0.02205439	-3.055408	-2.507412	-1.306831	0.590558	0.669089	0.156247	0.176866	0.01658846	9.065433e-05	0.003327758	0.006249802	0.002618831	0.02402502	0.01024868	0.005461955	9.065433e-05	0.01658846	0.002618831	0.02402502	0.003327758	0.006249802	0.005461955	0.01024868	0.1191	0.364095	0.473687	0.0431184	0.6376619	0.7505676	0.168997	0.19892	-0.4499471	-0.2869255	-1.327927
970	-886.461	-913.9171	27.45605	0.9744584	0.09284787	0.1188305	0.01132235	-0.02587346	-2.376793	-2.104184	-0.420524	0.520092	0.119212	0.252077	0.001168555	0.001778414	0.0001691276	1.827361e-05	0.001900265	0.01761294	0.0141847	2.127957e-05	0.001778414	0.001168555	0.001900265	0.01761294	0.0001691276	1.827361e-05	2.127957e-05	0.0141847	0.1191	0.0431184	0.473687	0.364095	0.5539344	0.6129396	0.2380427	0.2633991	-0.590709	-0.4894889	-0.8445961
980	-886.8179	-912.5865	25.76858	0.04209619	0.1685861	0.02517895	0.1008362	-3.167798	-1.780309	-0.5139491	0.452869	0.465225	0.1839	0.166892	1.135919e-05	0.004977174	0.007970445	0.006908618	0.0008159372	0.02513697	0.0100758	0.0004050989	0.004977174	1.135919e-05	0.0008159372	0.02513697	0.007970445	0.006908618	0.0004050989	0.0100758	0.1191	0.0431184	0.473687	0.364095	0.4949652	0.6338108	0.2090786	0.2677284	-0.7032678	-0.4560049	-0.8617772
990	-889.125	-916.7129	27.58791	0.06552423	0.3884887	0.004256564	0.02523688	-2.725335	-0.9454911	-2.733958	0.298962	0.295585	0.121972	0.21167	0.00369181	0.0002181451	0.0003857077	8.211539e-06	0.0004317369	0.03528849	0.004637503	0.0001024554	0.0002181451	0.00369181	0.0004317369	0.03528849	0.0003857077	8.211539e-06	0.0001024554	0.004637503	0.364095	0.0431184	0.473687	0.1191	0.3644867	0.6840739	0.1262281	0.2369067	-1.009265	-0.3796893	-1.0604
1000	-884.7635	-910.9156	26.15206	0.1146474	0.05128438	0.03069638	0.01373118	-2.165894	-2.970369	-1.317717	0.669851	0.583528	0.197259	0.170729	0.002276144	0.00107448	4.994014e-06	0.003918506	0.001506626	0.03038552	0.01398328	0.0002255249	0.00107448	0.002276144	0.001506626	0.03038552	4.994014e-06	0.003918506	0.0002255249	0.01398328	0.364095	0.0431184	0.473687	0.1191	0.7844988	0.6348127	0.2279555	0.1844606	-0.2427103	-0.4544253	-1.235894
1010	-892.6849	-913.1358	20.45085	0.0595474	0.04900215	0.005599633	0.004607995	-2.820983	-3.015891	-2.364072	0.495904	0.707305	0.18293	0.252095	0.006644925	0.002225618	0.005782474	0.0001758984	0.003331064	0.04215366	0.005928147	0.000204517	0.002225618	0.006644925	0.003331064	0.04215366	0.005782474	0.0001758984	0.000204517	0.005928147	0.473687	0.1191	0.364095	0.0431184	0.5554509	0.7563072	0.1885294	0.2567034	-0.587975	-0.2793076	-1.080526
