Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	net_diversification[1]	net_diversification[2]	net_diversification[3]	net_diversification[4]	q[1][2]	q[1][3]	q[2][1]	q[2][4]	q[3][1]	q[3][4]	q[4][2]	q[4][3]	q_0A0B	q_0A1A	q_0B0A	q_0B1B	q_1A0A	q_1A1B	q_1B0B	q_1B1A	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]
69560	-890.4407	-913.5909	23.15024	0.0569557	0.0223932	0.6325942	0.2487162	-2.865482	-3.798998	2.407555	0.157716	0.263717	0.0479182	0.658258	0.01772035	0.008722023	9.10955e-05	0.006077898	0.00120848	0.001182594	0.0009702068	0.01644625	0.008722023	0.01772035	0.00120848	0.001182594	9.10955e-05	0.006077898	0.01644625	0.0009702068	0.222371	0.202556	0.000162358	0.574911	0.2146716	0.2861103	0.6805123	0.9069744	-1.538646	-1.251378	1.153737
69570	-896.9096	-914.9996	18.08996	0.04907209	0.02220547	0.1663577	0.07527805	-3.014465	-3.807417	1.22085	0.209693	0.234653	0.723713	0.808233	0.02676578	0.004959467	0.003778094	0.02304772	0.0005432371	0.01727816	0.01643842	0.001168058	0.004959467	0.02676578	0.0005432371	0.01727816	0.003778094	0.02304772	0.001168058	0.01643842	0.222371	0.202556	0.000162358	0.574911	0.2587651	0.2568582	0.8900707	0.8835113	-1.351834	-1.359231	1.23538
69580	-889.4858	-916.5975	27.11172	0.03399931	0.129742	0.01376737	0.05253653	-3.381415	-2.042208	-0.9040388	0.17472	0.237324	0.533033	0.909097	0.01791195	0.0003284209	0.001563085	0.001304401	0.01219369	0.0007960874	0.002865327	0.006019858	0.0003284209	0.01791195	0.01219369	0.0007960874	0.001563085	0.001304401	0.006019858	0.002865327	0.222371	0.202556	0.000162358	0.574911	0.2087196	0.3670662	0.5468	0.9616337	-1.566764	-1.002213	0.9630915
69590	-895.4523	-912.5372	17.08488	0.02847628	0.0441889	0.04465594	0.06929616	-3.558684	-3.119282	0.4499158	0.169287	0.168486	0.606359	0.630804	0.03584849	0.0008428261	0.008976457	0.02264582	0.009659941	0.005109057	0.02729055	0.001358966	0.0008428261	0.03584849	0.009659941	0.005109057	0.008976457	0.02264582	0.001358966	0.02729055	0.222371	0.202556	0.574911	0.000162358	0.1977637	0.2126747	0.6510151	0.7001003	-1.620682	-1.547992	1.19146
69600	-889.2673	-914.2743	25.00704	0.05664648	0.02803672	0.008848705	0.004379595	-2.870925	-3.57424	-1.856559	0.159106	0.158865	0.660458	0.575425	0.01835551	0.006578081	0.001758069	0.01509959	0.001438074	0.00165968	0.004305327	9.757834e-05	0.006578081	0.01835551	0.001438074	0.00165968	0.001758069	0.01509959	9.757834e-05	0.004305327	0.222371	0.202556	0.574911	0.000162358	0.2157527	0.1869013	0.6693071	0.5798045	-1.533623	-1.677175	1.13211
69610	-887.6502	-914.7759	27.12579	0.01686281	0.02655526	0.004514441	0.007109266	-4.082645	-3.628527	-1.317829	0.214742	0.236256	0.500122	0.565522	0.03059547	0.0001495052	5.11752e-05	0.005671743	0.0001406449	0.002791979	0.009256068	0.001939424	0.0001495052	0.03059547	0.0001406449	0.002791979	5.11752e-05	0.005671743	0.001939424	0.009256068	0.202556	0.574911	0.222371	0.000162358	0.2316048	0.2628115	0.5046361	0.5726311	-1.462723	-1.336318	0.7788049
69620	-881.649	-911.5428	29.89384	0.04934964	0.02545502	0.05218814	0.02691914	-3.008825	-3.670842	0.05592481	0.174347	0.205632	0.659008	0.707774	0.01864546	0.001063048	6.865641e-06	0.02114328	0.001208565	0.0004504764	0.00803452	0.0001533306	0.001063048	0.01864546	0.001208565	0.0004504764	6.865641e-06	0.02114328	0.0001533306	0.00803452	0.202556	0.574911	0.222371	0.000162358	0.2236968	0.2310875	0.7111962	0.7346932	-1.497464	-1.464959	1.156657
69630	-890.7839	-917.7988	27.01488	0.2057022	0.01619037	0.03792633	0.002985097	-1.581326	-4.123339	-1.690784	0.1133	0.172803	0.882696	0.542438	0.01231504	6.679282e-05	4.302414e-05	0.005920261	0.0008805005	0.0157796	0.0003285436	0.01279675	6.679282e-05	0.01231504	0.0008805005	0.0157796	4.302414e-05	0.005920261	0.01279675	0.0003285436	0.414059	0.42243	0.163392	0.000119296	0.3190021	0.1889931	0.9206222	0.5454235	-1.142558	-1.666045	1.059852
69640	-890.7757	-913.4447	22.66896	0.08868394	0.05431976	0.2645593	0.1620451	-2.422676	-2.912867	1.092987	0.179001	0.189702	0.523054	0.555943	0.01476316	0.000781979	0.0105593	0.01072201	0.008049985	0.01499706	0.0007304835	0.005398302	0.000781979	0.01476316	0.008049985	0.01499706	0.0105593	0.01072201	0.005398302	0.0007304835	0.414059	0.42243	0.163392	0.000119296	0.2676853	0.2440219	0.7876132	0.7179881	-1.317943	-1.410497	1.079195
69650	-893.8665	-912.0885	18.22195	0.024571	0.2249764	0.06923858	0.6339606	-3.706188	-1.49176	1.035991	0.186616	0.0985475	0.5864	0.370433	0.03588352	0.001638769	0.0006930235	0.01170361	0.0291206	0.005085557	0.01085396	0.002755767	0.001638769	0.03588352	0.0291206	0.005085557	0.0006930235	0.01170361	0.002755767	0.01085396	0.414059	0.42243	0.163392	0.000119296	0.2111867	0.3235239	0.6556384	1.004394	-1.555013	-1.128482	1.132867
69660	-893.847	-911.0956	17.2486	0.006884343	0.1111638	0.007022202	0.1133899	-4.978506	-2.19675	0.01982715	0.184005	0.160746	0.497465	0.605221	0.03787793	0.003213181	0.002436735	0.02246453	0.006313692	0.003325448	0.00625455	0.005222924	0.003213181	0.03787793	0.006313692	0.003325448	0.002436735	0.02246453	0.005222924	0.00625455	0.414059	0.000119296	0.42243	0.163392	0.1908889	0.2719097	0.5044868	0.718611	-1.656064	-1.302285	0.9718501
69670	-890.1039	-915.5888	25.48483	0.1079499	0.02657284	0.2292934	0.05644266	-2.226088	-3.627866	0.7533355	0.170091	0.202285	0.379013	0.444261	0.01731765	0.005171826	0.005673807	0.01461774	0.01348621	0.0008209842	4.026143e-05	0.001735238	0.005171826	0.01731765	0.01348621	0.0008209842	0.005673807	0.01461774	0.001735238	4.026143e-05	0.414059	0.000119296	0.163392	0.42243	0.2780405	0.2288581	0.6083067	0.5007037	-1.279988	-1.474653	0.7829124
69680	-893.4706	-914.9285	21.45794	0.05292005	0.08767408	0.03596039	0.05957655	-2.938973	-2.434129	-0.3863643	0.130063	0.264245	0.400644	0.780117	0.02509792	0.006273574	0.001333839	0.01481719	0.009600269	0.008241033	0.008496301	0.002156371	0.006273574	0.02509792	0.009600269	0.008241033	0.001333839	0.01481719	0.002156371	0.008496301	0.414059	0.000119296	0.163392	0.42243	0.182983	0.3519195	0.4366044	0.8396933	-1.698362	-1.044353	0.8696342
69690	-888.6708	-914.7511	26.08031	0.150671	0.03554082	0.06644616	0.01567356	-1.892657	-3.337073	-0.8187067	0.148216	0.248025	0.843987	0.848092	0.02964742	0.001118038	0.0004081058	0.005612368	0.005269674	0.0002173262	0.01066535	0.001952568	0.001118038	0.02964742	0.005269674	0.0002173262	0.0004081058	0.005612368	0.001952568	0.01066535	0.414059	0.000119296	0.163392	0.42243	0.2988866	0.2835661	0.9104333	0.8637657	-1.207691	-1.26031	1.113856
69700	-885.4981	-914.0548	28.55667	0.1029866	0.03539635	0.1728323	0.05940221	-2.273156	-3.341147	0.5177228	0.119278	0.235698	0.451125	0.701634	0.03233617	0.004755198	0.0009679461	0.01250149	0.001086382	9.892531e-06	9.450747e-05	0.009071819	0.004755198	0.03233617	0.001086382	9.892531e-06	0.0009679461	0.01250149	0.009071819	9.450747e-05	0.414059	0.000119296	0.163392	0.42243	0.2222646	0.2710947	0.6239572	0.7610366	-1.503887	-1.305287	1.032213
69710	-891.1586	-915.242	24.08338	0.02982739	0.06631133	0.008581974	0.01907918	-3.512328	-2.713395	-1.245763	0.0973894	0.256368	0.269412	0.686039	0.03455899	0.001432346	0.001258094	0.004077035	0.0135963	0.004037808	0.0005842859	0.003143542	0.001432346	0.03455899	0.0135963	0.004037808	0.001258094	0.004077035	0.003143542	0.0005842859	0.414059	0.42243	0.163392	0.000119296	0.1272167	0.3226792	0.2779939	0.7051181	-2.061863	-1.131097	0.7817068
69720	-887.3086	-912.9962	25.68762	0.09027858	0.1387901	0.07343463	0.112895	-2.404855	-1.974792	-0.2065045	0.146648	0.177068	0.565312	0.738647	0.04297559	0.004446466	0.000643671	0.007924823	0.01024606	0.01013612	0.0002506688	4.271282e-05	0.004446466	0.04297559	0.01024606	0.01013612	0.000643671	0.007924823	4.271282e-05	0.0002506688	0.414059	0.42243	0.163392	0.000119296	0.2369271	0.3158581	0.6387469	0.8515422	-1.440003	-1.152462	0.9917559
69730	-891.5334	-914.0253	22.49181	0.00966267	0.05554588	0.0320876	0.1844556	-4.639485	-2.890546	1.2002	0.157056	0.218747	0.437331	0.587852	0.02796684	0.001635957	0.0003250658	0.002428404	0.02257174	0.0008069437	0.0003549524	0.01178443	0.001635957	0.02796684	0.02257174	0.0008069437	0.0003250658	0.002428404	0.01178443	0.0003549524	0.499388	0.360912	0.139598	0.000101923	0.1667186	0.2742924	0.4694187	0.7723075	-1.791448	-1.293561	1.035188
69740	-887.6794	-912.4298	24.75036	0.1163113	0.07981831	0.1384151	0.09498702	-2.151485	-2.528002	0.1739873	0.18303	0.154821	0.712289	0.571839	0.02035824	0.002002949	0.001177483	0.01684058	0.06232388	1.078169e-06	0.002500547	0.0004301003	0.002002949	0.02035824	0.06232388	1.078169e-06	0.001177483	0.01684058	0.0004301003	0.002500547	0.499388	0.139598	0.360912	0.000101923	0.2993417	0.2346395	0.8507045	0.6668262	-1.20617	-1.449705	1.044479
69750	-886.6901	-917.4655	30.77538	0.03117492	0.1376709	0.03955647	0.1746844	-3.468141	-1.98289	0.2381154	0.182248	0.30624	0.410561	0.761543	0.02228893	0.002149526	0.003288531	0.003541233	0.005115319	0.002046904	2.150986e-08	0.008219422	0.002149526	0.02228893	0.005115319	0.002046904	0.003288531	0.003541233	0.008219422	2.150986e-08	0.389585	0.328778	0.281557	7.95131e-05	0.2134225	0.443911	0.4501175	0.9362279	-1.544481	-0.8121311	0.7462347
69760	-892.9329	-916.2191	23.28623	0.07818117	0.07263104	0.1537414	0.1428272	-2.548726	-2.622363	0.676243	0.113885	0.263559	0.252589	0.568409	0.02272064	0.002664217	0.001630432	0.006835058	0.009194073	0.01117856	0.000499927	0.01407137	0.002664217	0.02272064	0.009194073	0.01117856	0.001630432	0.006835058	0.01407137	0.000499927	0.389585	0.328778	0.281557	7.95131e-05	0.1920662	0.3361905	0.4063306	0.7112363	-1.649915	-1.090077	0.7493269
69770	-887.6681	-913.4192	25.75111	0.0373232	0.02014467	0.03207329	0.0173111	-3.28814	-3.904815	-0.1515917	0.160795	0.232113	0.630029	0.825725	0.02355859	0.003177313	0.003748234	0.003965443	0.0007453686	0.0007110814	0.00203622	0.005494463	0.003177313	0.02355859	0.0007453686	0.0007110814	0.003748234	0.003965443	0.005494463	0.00203622	0.281557	0.328778	0.389585	7.95131e-05	0.1981178	0.2522578	0.6621025	0.8430363	-1.618893	-1.377304	1.206558
69780	-891.0337	-915.3043	24.27061	0.06618738	0.06451854	0.140604	0.1370589	-2.715266	-2.740803	0.753458	0.209865	0.219717	0.799548	0.83096	0.02234405	0.004987149	0.002562414	0.01049454	0.01715091	0.00666132	0.003762252	1.36617e-05	0.004987149	0.02234405	0.01715091	0.00666132	0.002562414	0.01049454	1.36617e-05	0.003762252	0.221095	0.258176	0.520667	6.24384e-05	0.2760526	0.2842351	0.9401519	0.9680191	-1.287164	-1.257954	1.22545
69790	-881.3154	-912.2254	30.91002	0.09630508	0.09699961	0.1007989	0.1015258	-2.340234	-2.333048	0.04560603	0.167704	0.16419	0.654168	0.645379	0.03056942	0.004016644	0.0006916682	0.01057882	0.0001606784	0.0003450917	0.0006909773	0.0001492718	0.004016644	0.03056942	0.0001606784	0.0003450917	0.0006916682	0.01057882	0.0001492718	0.0006909773	0.221095	0.258176	0.520667	6.24384e-05	0.2640093	0.2611901	0.7549669	0.7469049	-1.331771	-1.342507	1.05069
69800	-899.4538	-920.0672	20.61342	0.03489873	0.09544021	0.04598885	0.1257692	-3.355305	-2.349255	0.2759486	0.200944	0.289493	0.00987097	-0.034597	0.02428966	0.009063629	0.003392784	0.008002965	0.009526987	0.0002708369	0.03223121	0.0005867754	0.009063629	0.02428966	0.009526987	0.0002708369	0.003392784	0.008002965	0.0005867754	0.03223121	0.221095	0.258176	0.520667	6.24384e-05	0.2358425	0.3849329	0.05585982	0.09117221	-1.444591	-0.9546864	-1.440319
69810	-890.6938	-914.1678	23.47403	0.02414682	0.2069953	0.02330472	0.1997765	-3.723603	-1.575059	-0.03549679	0.190099	0.144557	0.454179	0.583718	0.02020234	0.003418073	0.003207356	0.006419818	0.01419785	0.003603834	0.001599423	0.002762892	0.003418073	0.02020234	0.01419785	0.003603834	0.003207356	0.006419818	0.002762892	0.001599423	0.221095	0.258176	0.520667	6.24384e-05	0.2142459	0.3515527	0.4774834	0.783495	-1.540631	-1.045396	0.8014049
69820	-896.2718	-916.5293	20.25757	0.04481564	0.07746683	0.04977172	0.08603374	-3.105198	-2.557905	0.1048897	0.199061	0.228232	0.397051	0.474058	0.04495483	0.005090619	0.001581511	0.03377636	0.0008198686	0.02219084	0.0006336675	0.001307727	0.005090619	0.04495483	0.0008198686	0.02219084	0.001581511	0.03377636	0.001307727	0.0006336675	0.221095	0.258176	6.24384e-05	0.520667	0.2438764	0.3056985	0.4468227	0.5600913	-1.411094	-1.185156	0.6055005
69830	-884.8946	-913.9062	29.01153	0.03649188	0.1207147	0.01733181	0.05733341	-3.310666	-2.114325	-0.7445462	0.181888	0.215886	0.621368	0.927127	0.03506083	0.002081558	0.0007228873	0.002163097	0.04230493	0.004409572	5.614718e-08	3.650315e-05	0.002081558	0.03506083	0.04230493	0.004409572	0.0007228873	0.002163097	3.650315e-05	5.614718e-08	0.221095	0.258176	6.24384e-05	0.520667	0.2183801	0.3366003	0.6386999	0.9844607	-1.521518	-1.088859	1.073198
69840	-885.5877	-914.5059	28.91827	0.06457711	0.0787803	0.03215546	0.03922778	-2.739895	-2.541092	-0.6972778	0.149432	0.192372	0.746118	0.946855	0.03391602	0.002347013	5.097319e-09	0.004269295	0.008864932	0.01616872	0.001339421	0.004671009	0.002347013	0.03391602	0.008864932	0.01616872	5.097319e-09	0.004269295	0.004671009	0.001339421	0.221095	0.520667	6.24384e-05	0.258176	0.2140089	0.2711519	0.7782738	0.9860826	-1.541738	-1.305076	1.291061
69850	-879.8551	-912.0215	32.16636	0.04692403	0.06017531	0.05741024	0.07362282	-3.059225	-2.810493	0.2016929	0.143866	0.191826	0.466734	0.618682	0.02919266	0.002039271	0.0002658567	0.008617141	2.875874e-05	0.0007703208	0.0003186355	0.0006849019	0.002039271	0.02919266	2.875874e-05	0.0007703208	0.0002658567	0.008617141	0.0006849019	0.0003186355	0.221095	0.258176	6.24384e-05	0.520667	0.19079	0.2520011	0.5241438	0.6923048	-1.656582	-1.378322	1.010593
69860	-896.1152	-916.9448	20.82958	0.05683563	0.1033973	0.0355633	0.06469795	-2.867592	-2.269177	-0.4688493	0.160822	0.198374	0.785698	1.07394	0.01551504	0.002751049	0.0009208367	0.006312819	0.05528804	0.00106354	0.003614282	0.007673026	0.002751049	0.01551504	0.05528804	0.00106354	0.0009208367	0.006312819	0.007673026	0.003614282	0.221095	0.258176	0.520667	6.24384e-05	0.2176572	0.3017716	0.8212609	1.13864	-1.524834	-1.198085	1.327919
69870	-889.8797	-913.5308	23.65116	0.01561071	0.1024533	0.0405833	0.2663486	-4.159798	-2.278349	0.9553992	0.167247	0.210633	0.441415	0.558922	0.04286137	0.01178686	0.007332849	0.01238151	5.531958e-05	0.00157561	0.004261361	3.380913e-05	0.01178686	0.04286137	5.531958e-05	0.00157561	0.007332849	0.01238151	3.380913e-05	0.004261361	0.221095	0.258176	0.520667	6.24384e-05	0.1828579	0.3130865	0.4819983	0.8252701	-1.699046	-1.161276	0.9692314
69880	-887.3452	-913.6649	26.31975	0.01988991	0.0528318	0.006421241	0.01705617	-3.917543	-2.940642	-1.130601	0.17345	0.165321	0.585477	0.650807	0.02136014	0.009292736	0.000446535	0.008231754	0.002946554	0.002602587	9.917597e-05	0.001759072	0.009292736	0.02136014	0.002946554	0.002602587	0.000446535	0.008231754	0.001759072	9.917597e-05	0.221095	0.258176	0.520667	6.24384e-05	0.1933395	0.218153	0.5918982	0.6678632	-1.643307	-1.522559	1.118887
69890	-887.1903	-913.7906	26.6003	0.009297357	0.06268196	0.03677807	0.2479545	-4.678025	-2.769682	1.375172	0.239116	0.194107	0.914514	0.735411	0.02188493	2.947994e-05	0.0009304664	0.00753132	0.001424722	0.006047371	0.0008256258	0.0005460749	2.947994e-05	0.02188493	0.001424722	0.006047371	0.0009304664	0.00753132	0.0005460749	0.0008256258	0.221095	6.24384e-05	0.520667	0.258176	0.2484134	0.2567889	0.9512919	0.9833659	-1.392661	-1.359501	1.342727
69900	-886.1465	-914.6451	28.49858	0.04772371	0.09589367	0.1217926	0.2447241	-3.042327	-2.344515	0.9368915	0.131356	0.204835	0.280866	0.43146	0.02895909	0.002787696	0.004009767	0.01085543	2.160603e-06	0.01322225	0.000122823	0.001986313	0.002787696	0.02895909	2.160603e-06	0.01322225	0.004009767	0.01085543	0.001986313	0.000122823	0.221095	6.24384e-05	0.520667	0.258176	0.1790797	0.3007287	0.4026583	0.6761843	-1.719924	-1.201547	0.8102572
69910	-897.675	-914.9097	17.23475	0.02861574	0.002944129	0.004265892	0.0004388961	-3.553798	-5.827942	-1.903306	0.182976	0.210577	0.533656	0.542389	0.02646733	0.0004813803	0.01063352	0.007874401	0.01550035	3.0495e-05	0.001663079	0.004546317	0.0004813803	0.02646733	0.01550035	3.0495e-05	0.01063352	0.007874401	0.004546317	0.001663079	0.221095	6.24384e-05	0.520667	0.258176	0.2115916	0.2135215	0.537922	0.5428282	-1.553097	-1.544018	0.9330553
69920	-886.2755	-914.9511	28.67557	0.0820028	0.01978187	0.1797718	0.04336706	-2.501002	-3.92299	0.7849346	0.193684	0.215284	0.702412	0.708834	0.01582159	0.004145226	0.002289737	0.006434159	0.001152058	0.0007581021	3.493327e-05	0.003409712	0.004145226	0.01582159	0.001152058	0.0007581021	0.002289737	0.006434159	0.003409712	3.493327e-05	0.221095	6.24384e-05	0.520667	0.258176	0.2756864	0.2350662	0.8821835	0.7522006	-1.288491	-1.447888	1.163136
69930	-885.6759	-916.3781	30.70215	0.0963925	0.3054328	0.1388626	0.4400052	-2.339327	-1.186025	0.3650567	0.184751	0.214326	0.528556	0.79387	0.03693183	0.001788996	0.0005817441	0.0007051738	0.0001024523	0.008715023	0.0005566914	2.796162e-05	0.001788996	0.03693183	0.0001024523	0.008715023	0.0005817441	0.0007051738	2.796162e-05	0.0005566914	0.221095	0.258176	0.520667	6.24384e-05	0.281144	0.5197588	0.6674185	1.233875	-1.268888	-0.6543905	0.8645503
69940	-894.5622	-915.7565	21.19424	0.09362768	0.1033567	0.00688879	0.007604619	-2.368429	-2.269569	-2.609431	0.126496	0.238914	0.446122	0.696783	0.02447394	0.009071404	0.004242316	0.006884692	0.0006984416	0.0006254292	0.01024593	0.006039636	0.009071404	0.02447394	0.0006984416	0.0006254292	0.004242316	0.006884692	0.006039636	0.01024593	0.520667	0.258176	0.221095	6.24384e-05	0.2201233	0.3422704	0.4530107	0.7043879	-1.513568	-1.072154	0.7217281
69950	-891.4815	-915.734	24.25244	0.1373319	0.05564571	0.6059639	0.2455315	-1.985355	-2.88875	1.48442	0.121697	0.197152	0.0654203	0.409703	0.01347875	0.003952613	0.005703151	0.008436765	0.007372937	0.001324828	0.002749034	0.004173603	0.003952613	0.01347875	0.007372937	0.001324828	0.005703151	0.008436765	0.004173603	0.002749034	0.520667	0.258176	0.221095	6.24384e-05	0.2590289	0.2527981	0.6713842	0.6552343	-1.350816	-1.375164	0.9524019
69960	-888.4593	-911.1574	22.69808	0.0199161	0.03451629	0.01112109	0.01927379	-3.916227	-3.366324	-0.5826851	0.167152	0.19214	0.557908	0.670175	0.0217786	0.0001146142	0.00254507	0.01085032	0.00943655	0.008852683	0.01823857	0.0002232819	0.0001146142	0.0217786	0.00943655	0.008852683	0.00254507	0.01085032	0.0002232819	0.01823857	0.672802	0.176234	0.150922	4.26211e-05	0.1870686	0.2266565	0.5690294	0.6894488	-1.67628	-1.48432	1.112457
69970	-896.7557	-915.7488	18.99308	0.03242804	0.1588346	0.09714543	0.4758246	-3.428732	-1.839892	1.097186	0.176845	0.144208	0.812956	0.842071	0.03371286	0.005712305	0.0009398262	0.006640021	0.00332176	0.002767418	0.005766007	0.03158651	0.005712305	0.03371286	0.00332176	0.002767418	0.0009398262	0.006640021	0.03158651	0.005766007	0.672802	0.176234	0.150922	4.26211e-05	0.2092728	0.3030429	0.9101014	1.317896	-1.564116	-1.193881	1.469917
69980	-883.8297	-911.0949	27.26524	0.04945397	0.1263984	0.3921303	1.002238	-3.006713	-2.068316	2.070552	0.180544	0.249894	0.328613	0.176947	0.03868351	0.002463342	0.003667096	0.004622345	2.668581e-05	0.004240213	5.277114e-05	0.0008084724	0.002463342	0.03868351	2.668581e-05	0.004240213	0.003667096	0.004622345	0.0008084724	5.277114e-05	0.672802	0.150922	0.176234	4.26211e-05	0.2299978	0.3762922	0.720743	1.179185	-1.469686	-0.9773893	1.142213
69990	-882.437	-911.9283	29.49125	0.1065419	0.05830452	0.2065358	0.1130256	-2.239217	-2.842076	0.6619351	0.14667	0.167785	0.697272	0.693972	0.02177406	7.73826e-05	0.002794254	0.005815022	0.004307451	6.356513e-05	0.002662282	0.004120679	7.73826e-05	0.02177406	0.004307451	6.356513e-05	0.002794254	0.005815022	0.004120679	0.002662282	0.672802	0.150922	0.176234	4.26211e-05	0.2532122	0.2260897	0.9038074	0.8069973	-1.373527	-1.486823	1.272389
70000	-889.1663	-913.3205	24.15417	0.1143653	0.1116976	1.047103	1.022678	-2.168358	-2.19196	2.214385	0.219238	0.254074	0.153732	0.29395	0.02067248	0.004431809	3.456628e-06	0.005360956	0.004922837	0.0312739	0.002933521	0.000156177	0.004431809	0.02067248	0.004922837	0.0312739	3.456628e-06	0.005360956	0.000156177	0.002933521	0.615422	0.223335	0.161204	3.89862e-05	0.3336029	0.3657713	1.200835	1.316628	-1.097804	-1.005747	1.280821
70010	-882.324	-911.0786	28.75458	0.09882512	0.1244619	0.2281661	0.287356	-2.314403	-2.083755	0.836722	0.167359	0.143292	0.62884	0.574706	0.02655429	0.001448235	6.756965e-05	0.007669135	0.0002738267	0.006586018	0.001646645	0.002502064	0.001448235	0.02655429	0.0002738267	0.006586018	6.756965e-05	0.007669135	0.002502064	0.001646645	0.615422	0.223335	0.161204	3.89862e-05	0.266184	0.2677544	0.8570062	0.862062	-1.323567	-1.317685	1.169257
70020	-894.5936	-914.6481	20.05452	0.06439958	0.0323944	0.2477953	0.1246464	-2.742648	-3.42977	1.347496	0.17487	0.193239	0.638451	0.711094	0.01787108	0.00360547	0.01071017	0.003070185	0.01905212	0.004474898	0.004791675	0.007435001	0.00360547	0.01787108	0.01905212	0.004474898	0.01071017	0.003070185	0.007435001	0.004791675	0.615422	0.223335	0.161204	3.89862e-05	0.2392691	0.2256336	0.8862464	0.8357407	-1.430166	-1.488843	1.309406
70030	-885.3243	-913.8434	28.5191	0.04640194	0.07814412	0.08593312	0.1447174	-3.070414	-2.549201	0.616228	0.170547	0.26315	0.410127	0.635661	0.02380055	0.0008865203	0.002409077	0.003028372	0.01368088	0.000186102	0.002066063	0.0003265353	0.0008865203	0.02380055	0.01368088	0.000186102	0.002409077	0.003028372	0.0003265353	0.002066063	0.615422	0.223335	0.161204	3.89862e-05	0.2169491	0.3412939	0.49606	0.780378	-1.528093	-1.075011	0.8270343
70040	-891.483	-914.2968	22.81379	0.07707196	0.03535173	0.1062376	0.04872959	-2.563016	-3.342408	0.320939	0.0777198	0.221904	0.237722	0.522914	0.02526799	0.005648847	0.0004220789	0.008498207	0.05097952	0.003468513	3.50385e-05	0.003105856	0.005648847	0.02526799	0.05097952	0.003468513	0.0004220789	0.008498207	0.003105856	3.50385e-05	0.615422	0.223335	0.161204	3.89862e-05	0.1547917	0.2572561	0.3439596	0.5716436	-1.865675	-1.357683	0.7984436
70050	-884.6109	-912.877	28.26616	0.08960847	0.1885298	0.2580808	0.5429835	-2.412305	-1.668499	1.057823	0.175092	0.165483	0.410566	0.35127	0.02305873	0.005613246	2.135255e-05	0.00599361	0.005632555	0.001423488	0.001296524	0.001478572	0.005613246	0.02305873	0.005632555	0.001423488	2.135255e-05	0.00599361	0.001478572	0.001296524	0.615422	0.223335	0.161204	3.89862e-05	0.2647004	0.3540128	0.6686465	0.894254	-1.329157	-1.038422	0.9266568
70060	-882.0985	-912.8322	30.73371	0.1094052	0.06685681	0.05386657	0.03291752	-2.212697	-2.705202	-0.7085481	0.127086	0.242418	0.534812	0.736935	0.02344454	0.0001358726	0.003960437	0.0141451	0.005886305	0.002936741	0.003806901	1.071154e-07	0.0001358726	0.02344454	0.005886305	0.002936741	0.003960437	0.0141451	1.071154e-07	0.003806901	0.715222	0.259553	0.0251798	4.53084e-05	0.2364914	0.3092745	0.588679	0.7698522	-1.441844	-1.173526	0.9119693
70070	-881.8994	-911.957	30.05756	0.009217646	0.0169128	0.01463539	0.02685342	-4.686636	-4.079685	0.4623226	0.194859	0.244453	0.748843	0.950951	0.03360206	0.002311036	0.0001204379	0.01274238	3.556877e-06	0.006921162	1.677128e-06	6.926144e-05	0.002311036	0.03360206	3.556877e-06	0.006921162	0.0001204379	0.01274238	6.926144e-05	1.677128e-06	0.715222	0.259553	4.53084e-05	0.0251798	0.2040771	0.2613661	0.7634786	0.9778041	-1.589257	-1.341833	1.319387
70080	-886.7447	-913.2535	26.50882	0.0741966	0.2808402	0.02379539	0.0900675	-2.601037	-1.269969	-1.137227	0.178027	0.114981	0.414414	0.597624	0.03033004	0.0002412218	0.001965897	0.007647525	0.0008984079	0.004584471	0.0003301027	0.007535651	0.0002412218	0.03033004	0.0008984079	0.004584471	0.001965897	0.007647525	0.007535651	0.0003301027	0.715222	0.259553	4.53084e-05	0.0251798	0.252224	0.3958208	0.4382091	0.6876913	-1.377438	-0.9267937	0.5523785
70090	-882.9904	-912.6043	29.61388	0.1505464	0.09826128	0.06669195	0.04352968	-1.893484	-2.320125	-0.814187	0.147023	0.173552	0.701457	0.658133	0.02478746	2.038086e-05	0.002806691	0.006227437	0.007231819	0.002171976	0.0006972268	0.0004798443	2.038086e-05	0.02478746	0.007231819	0.002171976	0.002806691	0.006227437	0.0004798443	0.0006972268	0.259553	0.715222	4.53084e-05	0.0251798	0.2975693	0.2718134	0.7681488	0.7016622	-1.212108	-1.302639	0.9483362
70100	-886.4672	-915.1205	28.65321	0.1530745	0.1501688	0.2841227	0.2787295	-1.876831	-1.895995	0.6184817	0.156214	0.154127	0.553641	0.54551	0.01247523	0.0009201338	0.0001803578	0.01143603	0.007555754	0.001615553	0.0007605837	0.003242581	0.0009201338	0.01247523	0.007555754	0.001615553	0.0001803578	0.01143603	0.003242581	0.0007605837	0.259553	0.715222	4.53084e-05	0.0251798	0.3092885	0.3042954	0.8377639	0.8242393	-1.173481	-1.189756	0.9964619
